region_id,station_id,capacity,name,short_name,lon,lat,android_rental_uri,ios_rental_uri
"71","1828966227118051662",19,"30 Ave & 70 St","6727.02",-73.89741,40.76013,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1d440638-ec50-4ccb-9a82-0e3247a87c63",39,"8 Ave & W 24 St","6224.06",-73.99807110428809,40.74591072834279,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","f3eb962c-314a-4431-bac7-2eb2ffbe2fd2",19,"College Ave & E 169 St","8141.05",-73.91196817159653,40.835122799036405,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","06109e92-4363-445a-9743-0457f6799530",75,"Madison Ave & E 26 St","6131.12",-73.98671329021454,40.742684734875695,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","c7dbc7b5-240b-494d-8663-dbee4103a20c",21,"Troy Ave & Park Pl","3934.07",-73.93642,40.67251,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b976906e-81c4-44c5-a160-e17815c0d47b",31,"E 115 St & Madison Ave","7599.02",-73.944846,40.7989445,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","89d4a926-f1ae-4bf2-bf2d-59cff3881579",79,"Water St & Fletcher St","5024.10",-74.00559738278389,40.706410755236135,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d7c56fef-1bf9-4315-85af-8638c534b402",38,"W 36 St & 7 Ave","6483.06",-73.989539,40.752149,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","7c7cb750-6613-48a4-bfae-9240968f1fad",39,"E 26 St & 3 Ave","6089.11",-73.98160636425018,40.74069317733043,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","fc5ee04d-710b-45ba-aae0-303b8e95ea89",19,"Powers St & Olive St","5210.01",-73.93894,40.71323,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b43ecf62-4c9d-4b06-ac9a-5837084f769f",24,"63 St & 5 Ave","2872.02",-74.01782,40.63766,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","941ea42c-47fe-4d63-a6f5-e0e200f01633",19,"Catalpa Ave & Woodward Ave","4912.10",-73.90145,40.70229,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d9160982-2d9b-4f08-9469-a559a7b62809",90,"E 13 St & Ave A","5779.09",-73.98067966103554,40.72966729392978,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","00d94dfc-3695-47e1-aba6-7f319dd2eb08",22,"Bergen St & Kingston Ave","4089.01",-73.9415,40.6756,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","a82599ce-99ca-4670-8053-baada198034a",59,"E 9 St & 5 Ave","5872.10",-73.99581670761108,40.73275887045087,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de602e-0aca-11e7-82f6-3863bb44ef7c",51,"Douglass St & 4 Ave","4175.14",-73.98154004,40.6792788,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
